srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
405038,2012-11-04 06:41:43,5,219,5.0,488.78,59,107918,4,4.5,0,5.01,0.2933,5.74,12,140.0,1,11205,3,11,2,0,1,1,,1079.85,0,,,,,-1.0,,,,,,,,,,,,,,,,,,,,0,,0
32143,2012-12-02 11:28:55,5,219,,,219,69832,2,4.0,1,1.61,0.0091,4.32,35,69.0,0,23090,1,76,2,2,1,1,,1680.98,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
631774,2013-06-22 10:27:12,5,82,,,215,88824,3,4.0,0,2.71,0.0037,0.0,21,66.0,1,9371,1,115,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
545395,2013-03-05 20:32:24,5,219,,,100,47202,2,3.5,1,4.33,0.0439,4.73,4,59.0,1,17311,5,76,2,0,1,0,,443.2,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
626184,2013-03-11 17:46:32,5,219,,,219,30345,3,4.5,0,1.79,,4.5,18,83.0,1,15588,1,54,2,0,1,1,,1933.33,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
164361,2013-05-09 18:19:39,5,219,,,219,29604,4,3.5,1,2.64,0.2165,4.94,15,127.0,0,25964,1,4,3,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,5.0,,,,0.0,0.0,4.0,,,,,,,0.0,0.0,,1,,0
347912,2012-11-23 18:18:00,5,219,,,219,35223,4,4.0,1,4.3,0.2373,5.31,14,81.0,1,8192,2,1,3,0,1,1,,217.13,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,11.0,,,,,,,0.0,0.0,7.0,0,,0
131073,2013-03-03 18:55:58,14,100,,,215,109416,2,3.5,0,6.16,0.1206,4.84,6,97.39,1,2303,3,106,2,0,1,0,,3988.31,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
661242,2013-04-27 12:22:11,14,100,,,100,76199,2,3.0,1,2.4,0.0638,4.27,20,63.93,0,454,5,1,2,1,1,0,,67.55,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,1.0,,0,,0
281825,2013-04-15 16:46:18,5,219,,,219,78150,2,3.5,1,3.58,0.0517,4.58,32,66.0,0,9899,5,2,1,0,1,0,,0.78,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
573645,2013-05-12 19:22:15,5,219,,,216,26823,5,5.0,1,3.37,0.0435,6.21,25,428.0,1,28172,2,33,2,0,1,1,,5526.72,1,,,,,,,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,11.0,,,,,,,,,,0,,0
392387,2013-06-13 08:39:24,16,31,,113.14,31,77514,3,4.5,0,2.08,0.3916,0.0,1,120.39,0,19506,1,8,2,0,1,1,,48.8,1,,,,,,,,,,,,,1.0,0.0,5.0,,,,,0.0,,,,,0,,0
389204,2013-02-07 13:09:10,29,132,,,219,105181,3,4.5,0,3.33,0.0386,5.01,26,218.41,0,25436,1,169,2,2,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
180643,2012-12-10 02:13:06,19,100,,,15,47153,4,2.5,0,2.4,0.0062,5.13,9,176.59,0,8660,8,48,2,3,1,0,,6885.76,1,,,,1.0,0.0,96.0,,,,,,,0.0,0.0,,1.0,0.0,66.0,0.0,0.0,,,,,0,,0
320225,2013-04-07 00:53:39,24,216,,,220,113617,5,4.5,1,4.32,0.224,5.68,15,257.48,1,13241,3,137,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
539368,2013-03-29 15:54:40,5,219,,,219,63835,0,4.5,0,0.0,0.0037,5.26,4,269.0,0,17747,1,1,2,4,1,1,,40.84,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
472140,2013-03-01 11:16:44,14,100,,,100,69822,3,4.5,0,3.97,0.1944,5.38,8,106.16,0,13927,1,0,2,0,1,1,,453.72,0,,,,,,,,,,,,,1.0,0.0,5.0,,,,,,,0.0,0.0,,0,,0
300596,2013-05-31 00:16:51,5,219,,,219,78624,4,4.0,1,4.41,,5.7,21,210.0,0,21908,1,8,2,0,1,1,-21.5314,1045.6,1,0.0,0.0,10.0,0.0,0.0,,0.0,0.0,5.0,0.0,0.0,,0.0,0.0,5.0,,,,,,,0.0,0.0,,0,,0
418183,2013-02-18 21:43:39,5,219,,,219,75408,5,4.5,1,5.14,,6.21,26,765.0,0,25556,2,9,2,0,1,0,,1487.21,0,,,,,,,1.0,0.0,33.0,,,,,,,,,,,,,0.0,0.0,21.0,0,,0
331413,2013-04-12 18:57:03,26,39,,,98,59696,3,3.0,0,3.47,0.4269,4.04,7,20.21,0,26496,1,23,4,0,4,0,,,0,,,,1.0,0.0,10.0,1.0,0.0,10.0,-1.0,0.0,3.0,0.0,0.0,,,,,,,,,,,0,,0
304653,2013-04-16 17:03:09,32,220,,,99,32768,4,4.0,1,3.0,0.0856,5.12,7,150.67,0,23657,1,53,2,0,1,1,,,1,,,,,,,,,,,,,0.0,0.0,,1.0,0.0,2.0,0.0,0.0,,,,,0,,0
661796,2012-11-08 09:05:57,14,100,,,100,3724,3,3.5,1,4.22,0.1163,5.19,25,158.95,0,21871,1,2,3,0,1,1,,28.34,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
522748,2013-06-18 18:29:09,14,100,,,219,56949,3,4.0,0,2.08,0.0824,0.0,4,158.64,0,27620,1,14,2,0,1,0,,2179.05,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
287749,2013-05-02 22:13:28,5,219,,,219,30829,2,3.5,1,1.39,0.0034,4.22,25,55.0,0,3735,1,3,1,0,1,0,,3.56,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
45374,2012-11-08 08:46:44,14,100,,,219,32969,4,4.0,1,0.69,0.28,5.12,1,247.93,0,4706,1,1,2,0,1,1,,,1,,,,,-1.0,,1.0,-1.0,2.0,,,,1.0,0.0,10.0,,,,,,,0.0,0.0,2.0,0,,0
325725,2013-03-11 06:43:30,5,23,,,18,137522,4,3.5,0,2.64,0.0158,6.06,10,166.0,0,6695,14,123,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
622020,2012-11-09 15:47:47,5,219,,,219,100072,2,2.5,1,2.64,,4.15,36,60.0,0,15475,1,11,2,0,1,0,,207.3,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
279662,2013-03-31 05:35:22,14,219,,,219,104417,2,2.0,1,1.61,0.0263,4.06,32,53.08,0,13233,1,1,1,0,1,0,,510.93,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
613950,2013-06-16 23:56:11,18,129,2.38,125.24,129,37140,5,4.5,1,4.91,0.0437,0.0,12,372.35,0,24582,1,2,1,0,1,0,,94.83,0,,,,,,,,,,,,,0.0,0.0,4.0,0.0,0.0,,0.0,0.0,,,,,0,,0
493673,2013-03-02 18:07:48,5,219,,,219,19743,4,4.0,1,4.43,,5.34,8,318.0,0,25816,3,76,2,2,1,1,,161.07,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
345317,2013-05-17 14:39:05,5,90,,,219,86263,2,4.0,1,1.95,,4.63,8,78.0,0,17038,12,3,1,1,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
624138,2012-12-04 19:06:54,5,219,,,219,71087,3,4.0,1,2.08,0.0035,4.9,34,100.0,0,24674,2,15,1,1,1,0,,247.23,0,,,,0.0,0.0,,,1.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
67561,2013-05-17 04:56:56,5,219,,,219,133055,3,3.5,1,1.95,0.0203,4.45,9,95.0,0,24131,1,0,2,0,1,1,,244.2,0,,,,-1.0,0.0,10.0,-1.0,0.0,10.0,,,,,,,,,,,,,-1.0,0.0,10.0,0,,0
83479,2012-12-03 08:51:42,5,219,,,219,51287,4,4.0,0,5.09,0.5007,6.15,29,391.0,1,25426,2,0,1,0,1,0,,,1,,,,1.0,0.0,17.0,1.0,0.0,17.0,,,,0.0,0.0,10.0,,,,,,,,,,0,,0
568161,2013-01-22 08:55:54,14,100,,,100,137244,3,4.0,1,3.66,0.1294,5.16,14,125.01,0,18948,2,3,2,0,1,1,,186.26,0,,,,0.0,0.0,,,,,,,,1.0,0.0,16.0,,,,,,,0.0,0.0,,0,,0
113450,2013-04-01 14:24:38,5,219,,,100,19157,3,3.0,0,3.93,0.022,5.19,36,127.0,0,18894,1,3,2,2,1,1,,59.46,0,,,,0.0,0.0,,,1.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
481442,2013-06-03 16:05:21,14,100,,,100,52479,3,4.0,0,3.61,0.11,0.0,8,154.7,0,19215,1,7,2,0,1,0,,230.69,0,,,,0.0,0.0,,,,,,,,1.0,0.0,18.0,,,,,,,0.0,0.0,,0,,0
405192,2012-12-11 09:25:10,5,219,,,23,2666,3,3.5,0,3.22,,4.92,12,88.0,1,19420,1,11,2,0,1,1,,5435.04,0,,,,,,,,,,,,,,,,1.0,0.0,13.0,,,,,,,0,,0
638165,2013-01-25 18:24:00,16,31,,,50,56648,3,0.0,0,3.47,,4.26,3,74.04,0,9755,9,32,2,0,1,0,,4448.25,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
219745,2012-12-17 21:55:20,5,219,,,219,133826,3,4.0,0,3.3,0.5372,5.5,3,177.0,1,13147,1,11,3,0,1,1,,2360.03,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
607389,2013-01-21 20:41:10,5,219,,,219,13377,4,4.5,1,3.04,0.2404,5.09,13,189.0,0,16823,1,32,1,1,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
211485,2013-01-01 11:04:58,5,219,,,98,75260,5,5.0,1,3.97,0.0695,5.69,3,180.0,0,24731,1,48,1,0,1,0,,8670.85,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
333679,2013-05-18 14:07:38,14,100,,,219,115547,3,4.5,1,2.77,0.2885,5.03,33,125.47,0,20820,4,2,2,0,1,0,,491.22,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
5715,2013-01-10 21:27:50,5,219,,,219,52199,4,4.0,0,5.17,0.5174,5.47,33,238.0,0,25426,4,8,1,0,1,1,,1094.31,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
391695,2012-11-29 10:26:58,15,55,,,55,20249,4,4.5,1,2.08,0.0027,5.4,19,160.41,1,10979,1,9,2,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,56.0,,,,,,,,,,0,,0
517494,2013-06-14 15:08:20,5,219,,,14,98699,3,3.5,0,2.48,0.0826,0.0,26,39.0,0,11842,1,59,2,0,1,0,,,0,,,,,,,,,,0.0,0.0,,1.0,0.0,9.0,,,,,,,,,,0,,0
591538,2012-12-10 16:14:16,16,31,,,117,20392,4,3.5,1,3.93,,4.7,4,88.0,1,8307,3,7,2,0,1,0,,5064.49,0,,,,-1.0,0.0,9.0,-1.0,0.0,9.0,0.0,0.0,16.0,,,,,,,,,,,,,0,,0
564902,2013-02-08 23:21:23,24,216,,,216,46500,3,0.0,0,2.3,,4.99,21,72.09,0,8055,3,62,1,0,1,1,,,0,,,,,,,,,,-1.0,0.0,4.0,-1.0,0.0,4.0,,,,,,,,,,0,,0
237079,2013-01-16 16:00:50,5,219,,,219,35349,2,3.5,1,3.66,0.374,4.77,13,55.0,1,19901,1,9,2,0,1,1,,327.74,0,,,,,,,-1.0,0.0,7.0,,,,1.0,0.0,17.0,,,,,,,-1.0,0.0,7.0,0,,0
321160,2013-02-16 11:45:38,24,216,,,219,108564,4,4.5,1,4.39,0.015,5.81,9,299.01,0,4562,3,142,1,1,2,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
35799,2012-11-11 14:56:04,32,220,,,220,91644,3,3.5,0,4.29,0.7675,4.98,8,140.22,0,7941,5,137,2,0,1,0,,2046.82,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
171590,2013-03-16 17:24:48,5,219,,,219,24092,4,4.0,1,4.37,0.3319,5.26,34,129.0,0,570,2,12,1,1,1,1,,144.78,1,,,,-1.0,0.0,6.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
172116,2013-01-02 11:32:03,5,219,2.65,113.62,219,6755,2,3.5,1,1.39,0.0044,4.27,21,46.0,1,15893,4,18,1,0,1,0,,935.7,0,,,,1.0,0.0,13.0,1.0,0.0,19.0,,,,,,,,,,,,,1.0,0.0,13.0,0,,0
567765,2013-04-24 12:41:57,5,219,,,219,87293,3,3.0,0,3.5,0.2264,4.34,8,51.0,1,6443,1,20,1,0,1,0,,2011.3,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
263422,2012-12-23 08:01:34,5,219,,,219,42725,3,4.0,1,3.58,0.1269,5.27,12,99.0,0,13202,2,1,1,0,1,0,,82.12,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
311555,2013-03-25 18:37:16,5,219,,,219,66737,4,4.5,1,3.69,0.1664,5.42,2,119.0,0,24403,1,4,2,0,1,1,,0.33,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
231064,2013-06-26 15:13:18,5,219,,,219,94690,3,4.0,1,1.1,0.1031,0.0,13,99.0,0,2011,2,0,2,2,1,0,,169.87,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
323070,2013-06-11 19:54:55,5,219,,,219,91084,4,4.5,1,4.67,0.4728,0.0,12,139.0,0,26037,1,19,1,0,1,0,,,0,,,,,1.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,-1.0,0.0,2.0,0,,0
72296,2013-03-27 20:41:19,18,129,,,99,112208,1,3.0,1,0.69,,3.79,16,51.12,0,23709,1,2,2,0,1,1,,147.62,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
658760,2012-12-02 13:12:47,15,55,,,219,138538,2,3.5,1,0.0,0.0002,5.05,20,110.49,0,4562,4,259,3,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
121005,2013-01-30 23:59:13,32,220,,,216,5571,3,4.0,0,4.14,,5.16,10,135.43,1,12447,4,26,2,3,2,0,,4883.87,0,,,,1.0,0.0,61.0,1.0,0.0,96.0,,,,,,,,,,,,,,,,1,,0
165052,2012-12-13 12:00:16,14,100,,,219,104517,4,4.0,1,4.16,0.2534,5.3,12,79.2,1,8192,6,59,2,0,1,0,,1914.58,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
649405,2013-06-19 21:31:02,15,60,,,60,58060,4,4.0,0,5.81,0.2007,0.0,33,179.62,0,28150,2,0,2,0,1,0,,,0,,,,,,,,,,,,,,,,,-1.0,,,-1.0,,,,,0,,0
519735,2013-04-12 18:52:29,5,219,,,219,101405,3,4.0,1,2.56,0.123,4.61,6,104.0,0,28035,1,1,2,2,1,1,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
554381,2013-04-02 22:00:55,12,142,,,219,51421,3,4.0,1,2.89,0.018,5.02,15,98.71,1,4075,1,126,2,2,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
275642,2013-01-14 10:46:29,5,219,,,219,46347,3,3.0,0,1.61,0.014,4.72,25,97.0,0,1195,3,35,2,0,1,0,,952.12,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
350497,2012-11-25 18:04:00,5,219,,,219,19862,3,4.0,1,2.4,0.0967,5.2,12,99.0,0,15934,2,1,2,0,1,0,,229.14,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
216316,2013-03-04 13:17:08,5,219,3.75,150.82,219,100913,4,4.0,1,2.89,0.0178,5.2,21,229.0,0,14684,2,6,2,0,2,0,,606.96,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
417375,2013-04-24 17:42:41,5,219,,,219,75852,3,2.5,1,1.1,,4.42,34,72.0,0,22256,1,2,2,0,1,1,,220.42,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
603002,2012-12-12 12:29:50,5,219,,,219,67233,4,4.5,1,5.16,,5.78,10,160.0,1,25556,4,10,2,2,1,1,,1640.15,1,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,42.0,,,,,,,0.0,0.0,,0,,0
600045,2013-06-23 18:39:21,5,219,,,219,112260,3,4.0,1,1.61,,0.0,21,119.0,0,7650,1,6,2,0,1,1,,257.01,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,1,,0
651386,2012-11-27 21:23:09,5,219,,,219,59781,5,4.5,1,4.32,0.2581,5.8,1,108.0,1,8192,2,26,2,0,1,0,,257.9,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
426524,2013-02-25 14:50:21,5,219,,,219,46415,2,2.5,0,2.83,0.1828,4.21,10,48.0,1,44,3,2,1,0,1,0,,1529.74,0,,,,0.0,0.0,,1.0,0.0,25.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
619284,2013-04-01 20:33:06,14,100,,,100,72955,3,4.0,0,3.89,0.1967,5.13,10,113.1,0,19898,2,5,2,2,1,1,,555.76,0,,,,-1.0,0.0,8.0,,,,,,,,1.0,,,,,,,,0.0,0.0,,0,,0
158753,2013-03-09 08:36:26,5,214,,,178,16897,5,4.5,1,3.3,0.0382,5.56,12,164.0,0,2909,3,3,1,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0
356393,2012-11-21 07:06:53,5,15,,,178,75347,5,3.0,0,3.0,0.0358,5.51,19,180.0,0,2909,4,2,1,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
571589,2013-06-13 12:45:25,5,219,,,219,38970,2,4.0,1,1.79,,0.0,20,132.0,0,21546,3,113,2,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
627323,2013-01-31 07:07:11,5,219,,,205,53602,5,4.0,1,0.69,,5.62,27,172.0,1,6867,1,2,1,0,1,1,,7793.5,0,,,,0.0,0.0,,0.0,0.0,,1.0,0.0,23.0,0.0,0.0,,,,,,,,,,,0,,0
191025,2012-11-12 15:42:18,5,219,3.83,72.29,219,16589,3,4.5,1,2.71,0.0076,4.9,4,79.0,0,13233,2,64,2,0,1,0,,2303.29,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
148242,2013-02-13 12:58:26,5,219,,,219,123453,3,3.5,1,2.2,0.1571,4.7,18,95.0,0,15566,1,23,2,0,1,1,,442.43,1,,,,0.0,0.0,8.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,8.0,0,,0
656202,2013-02-14 15:01:09,5,219,,,219,109612,3,4.5,1,4.34,0.0191,5.21,33,119.0,0,7714,2,1,1,2,1,1,,,0,,,,0.0,0.0,,1.0,0.0,8.0,,,,0.0,0.0,,,,,,,,0.0,0.0,7.0,0,,0
376863,2013-01-22 09:43:25,32,220,,,220,111752,4,4.0,1,5.18,0.1702,5.17,31,178.57,0,20905,2,4,2,0,1,1,,0.43,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
571163,2013-06-20 15:34:56,15,55,3.72,276.04,4,16611,4,4.5,0,0.0,0.0167,0.0,22,164.39,0,1699,1,4,2,1,1,0,,,0,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,0,,0
10334,2013-03-05 11:28:35,14,100,,,100,82858,3,4.0,1,2.83,0.1656,5.06,9,108.09,0,19724,2,17,2,0,1,1,,242.24,0,,,,0.0,0.0,,,,,,,,1.0,0.0,15.0,,,,,,,0.0,0.0,,0,,0
622442,2012-12-27 15:15:55,5,219,,,219,104379,2,3.5,1,2.3,,4.24,15,52.0,1,26829,2,29,1,2,1,1,,94.88,0,,,,,,,,,,,,,1.0,0.0,17.0,,,,,,,,,,0,,0
336600,2013-04-23 18:46:54,5,219,,,219,134954,3,4.0,1,1.39,,4.41,18,79.0,0,2440,1,4,1,0,1,1,,34.59,1,,,,0.0,0.0,,0.0,0.0,,,,,-1.0,0.0,8.0,,,,,,,0.0,0.0,12.0,0,,0
208125,2013-02-16 18:47:47,5,219,,,219,54516,3,4.5,1,0.69,0.0351,4.94,4,110.0,0,13326,4,24,1,1,2,0,,2552.28,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
171348,2013-04-15 13:46:25,5,219,,,219,44796,3,3.0,0,5.0,0.0882,4.97,3,149.0,0,8183,6,10,2,0,1,0,,1678.37,1,,,,0.0,0.0,,0.0,0.0,15.0,,,,0.0,0.0,,,,,,,,-1.0,0.0,11.0,0,,0
193602,2013-04-12 08:24:46,5,219,,,219,43474,2,4.0,1,0.0,,4.77,7,95.0,0,18195,1,5,2,0,1,0,,608.0,1,,,,-1.0,0.0,10.0,,,,,,,,,,,,,,,,-1.0,0.0,10.0,0,,0
528790,2013-02-20 23:50:09,24,216,,,219,70938,3,5.0,1,3.22,0.0277,4.84,24,155.0,0,2463,1,24,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0,,0
134201,2013-01-31 21:16:02,25,215,,,99,40896,4,3.5,0,1.39,,4.56,32,153.43,0,21881,4,97,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
251357,2013-05-26 13:17:21,5,219,,,100,4581,3,4.0,1,3.66,0.0048,4.73,34,151.0,0,6948,3,39,2,2,1,1,,312.71,0,,,,0.0,0.0,35.0,,,,,,,0.0,0.0,50.0,,,,,,,0.0,0.0,50.0,0,,0
138863,2013-02-23 08:12:14,5,219,,,219,39164,3,4.0,0,3.71,0.1973,5.52,4,175.0,0,7318,1,32,2,0,1,0,,72.23,0,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
365920,2013-06-14 09:26:55,24,216,,,225,26458,4,4.5,0,2.4,0.2537,0.0,1,134.98,0,15254,1,4,1,0,1,0,,,0,,,,,,,,,,1.0,0.0,9.0,,,,,,,,,,,,,1,140.15,1
278151,2013-04-08 17:26:37,5,219,,,219,24593,2,3.5,1,1.39,,4.41,32,70.0,0,14797,1,26,2,0,1,1,-10.8127,34.29,0,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,14.0,,,,,,,0.0,0.0,,0,,0
506400,2012-11-06 17:47:56,5,219,,,219,37581,5,4.5,0,3.09,0.0044,6.21,4,395.0,0,23246,1,8,1,0,1,0,,1257.84,0,,,,0.0,0.0,15.0,,,,,,,,,,,,,,,,,,,0,,0
458859,2013-01-21 09:17:06,14,100,,,100,74410,3,5.0,1,0.69,,5.29,37,127.91,0,1996,2,32,4,0,1,1,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
197314,2013-06-11 18:47:39,5,219,,,219,62227,4,4.5,1,1.61,,0.0,2,179.0,1,1285,2,8,1,0,1,0,,224.6,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
70072,2013-02-06 09:22:18,22,219,,,92,103440,3,5.0,0,1.39,0.0121,5.02,4,87.35,0,19390,1,17,2,0,1,1,,6568.53,0,,,,,,,,,,-1.0,0.0,12.0,-1.0,0.0,20.0,,,,,,,,,,0,,0
124703,2013-06-13 12:06:07,5,219,,,55,55904,5,5.0,0,4.16,0.0021,0.0,22,312.0,0,24752,2,11,2,0,1,0,,5159.64,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,1.0,,,,,0,,0
466837,2013-06-07 13:30:23,5,219,,,219,86107,3,4.0,0,4.36,0.265,0.0,14,151.0,1,11323,2,0,2,0,1,1,-8.0636,165.81,0,,,,0.0,0.0,,0.0,0.0,,,,,-1.0,0.0,14.0,,,,,,,-1.0,0.0,20.0,0,,0
549778,2013-02-16 06:00:28,14,100,,,100,58948,3,5.0,1,1.79,0.0123,5.21,2,126.19,0,982,1,34,2,4,1,1,,13.91,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
375034,2013-02-11 14:00:40,5,219,,,219,98293,3,4.5,1,3.3,0.2485,4.76,16,123.0,0,26085,1,13,3,0,1,0,,205.34,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0,,0
651898,2013-02-10 20:09:05,23,181,,,219,92851,4,4.5,1,2.71,,5.8,10,254.22,0,4562,5,94,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
287012,2013-03-23 16:32:05,32,220,,,81,103811,5,4.5,1,3.09,0.3225,5.16,22,100.26,0,19435,2,1,2,0,1,0,,3588.81,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
566189,2012-12-04 01:10:17,24,216,,,219,5505,3,3.5,1,4.17,0.2058,5.23,24,144.66,1,9358,4,78,1,0,1,0,-24.201,,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
393321,2012-11-07 08:47:29,5,219,,,219,96900,3,4.0,1,3.0,0.0058,4.97,25,143.0,0,24674,1,18,2,0,1,0,,1268.67,0,,,,0.0,0.0,,0.0,0.0,2.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
244719,2013-04-03 16:33:13,5,219,,,219,104871,2,3.0,0,4.99,0.4484,5.11,20,134.0,0,25426,2,3,2,0,1,1,,591.56,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,1,300.84,1
311167,2012-11-13 14:26:20,5,219,,,219,85937,3,4.0,1,2.2,0.067,4.37,2,75.0,0,15893,2,0,2,0,1,0,,8.79,0,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,5.0,,,,,,,0.0,0.0,,0,,0
505935,2013-06-30 11:13:29,5,219,,,219,118064,3,3.5,1,3.53,,0.0,27,153.0,0,16317,2,9,1,0,1,0,,690.91,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
476956,2013-06-17 07:47:30,5,219,,,219,123891,3,4.5,1,1.39,0.081,0.0,2,145.0,0,12706,2,25,1,1,1,1,,1388.32,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
